Ticker,Name,Exchange,Category,Country,SE_Name
SAMAT.IS,Saray Matbaacilik Kagitçilik kirtasiyecilik Ticaret Ve Sanayi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
INTEM.IS,Intema Insaat ve Tesisat Malzemeleri Yatirim ve Pazarlama A.S,IST,Other Category,Turkey,Istanbul Stock Exchange
ASELS.IS,Aselsan Elektronik Sanayi ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ECILC.IS,"EIS Eczacibasi Ilaç, Sinai ve Finansal Yatirimlar Sanayi ve Ticaret A.S.",IST,Other Category,Turkey,Istanbul Stock Exchange
FMIZP.IS,Federal - Mogul Izmit Piston Ve Pim Uretim Tesisleri A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ERBOS.IS,Erbosan Erciyas Boru Sanayii ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ATPET.IS,Atlantik Petrol Ürünleri Ticaret ve Sanayi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
TMPOL.IS,TE-MAPOL Polimer Plastik ve Insaat Sanayi Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
GOLTS.IS,Göltas Göller Bölgesi Cimento Sanayi Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
IPEKE.IS,Ipek Dogal Enerji Kaynaklari Arastirma ve Üretim A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
BRISA.IS,Brisa Bridgestone Sabanci Lastik Sanayi ve Ticaret AS,IST,Other Category,Turkey,Istanbul Stock Exchange
VANGD.IS,Vanet Gida Sanayi Iç Ve Dis Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ESEMS.IS,Esem Spor Giyim Sanayi Ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
SISE.IS,Türkiye Sise Ve Cam Fabrikalari A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
BURVA.IS,Burçelik Vana Sanayi Ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
KERVT.IS,Kerevitas Gida Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AKSUE.IS,Aksu Enerji Ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
TKNSA.IS,Teknosa Iç ve Dis Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
UNYEC.IS,Ünye Çimento Sanayii ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
NIBAS.IS,Nigbas Nigde Beton Sanayi Ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
SKPLC.IS,SKPLC.IS,IST,Other Category,Turkey,Istanbul Stock Exchange
VKING.IS,Viking Kagit ve Selüloz A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
VAKKO.IS,Vakko Tekstil ve Hazir Giyim Sanayi Isletmeleri A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
EPLAS.IS,Egeplast Ege Plastik Ticaret ve Sanayi Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
KRATL.IS,Karakas Atlantis Kiymetli Madenler Kuyumculuk Telekomünikasyon Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
INDES.IS,Indeks Bilgisayar Sistemleri Mühendislik Sanayi ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
CUSAN.IS,Cuhadaroglu Metal Sanayi ve Pazarlama A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
YKBNK.IS,Yapi ve Kredi Bankasi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ANELE.IS,Anel Elektrik Proje Taahhüt ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
KAPLM.IS,Kaplamin Ambalaj Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ARENA.IS,Arena Bilgisayar Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
DEVA.IS,Deva Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AFYON.IS,Afyon Çimento Sanayi Türk Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
OYAYO.IS,Oyak Yatirim Ortakligi AS,IST,Other Category,Turkey,Istanbul Stock Exchange
EGCYO.IS,Egeli & Co. Agriculture Investment Trust Inc.,IST,Other Category,Turkey,Istanbul Stock Exchange
FONSY.IS,UFUK Yatirim Yonetim ve Gayrimenkul A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
PAGYO.IS,Panora Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
YYAPI.IS,Yesil Yapi Endüstrisi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
DGGYO.IS,Dogus Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
GLRYH.IS,Güler Yatirim Holding Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
IHYAY.IS,Ihlas Yayin Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
GENYH.IS,Gen Yatirim Holding Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ATSYH.IS,Atlantis Yatirim Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
DZGYO.IS,Deniz Gayrimenkul Yatirim Ortakligi Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ISMEN.IS,Is Yatirim Menkul Degerler Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ISGYO.IS,Is Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
YAYLA.IS,Yayla Enerji Üretim Turizm ve Insaat Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
SRVGY.IS,Servet Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
YESIL.IS,Yesil Yatirim Holding Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
EGYO.IS,EGYO.IS,IST,Other Category,Turkey,Istanbul Stock Exchange
GRNYO.IS,Garanti Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
RAYSG.IS,Ray Sigorta Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
HDFGS.IS,Hedef Girisim Sermayesi Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
IDGYO.IS,Idealist Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AVGYO.IS,Avrasya Gayrimenkul Yatirim Ortakligi Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
NUGYO.IS,Nurol Gayrimenkul Yatirim Ortakligi AS,IST,Other Category,Turkey,Istanbul Stock Exchange
FVORI.IS,Favori Dinlenme Yerleri AS,IST,Other Category,Turkey,Istanbul Stock Exchange
VKFYO.IS,Vakif Menkul Kiymet Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
MERIT.IS,Merit Turizm Yatirim ve Isletme Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ECBYO.IS,Eczacibasi Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
YGYO.IS,Yesil Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
UZERB.IS,Uzertas Boya Sanayi Ticaret ve Yatirim Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ATLAS.IS,Atlas Menkul Kiymetler Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
DOBUR.IS,Dogan Burda Dergi Yayincilik Ve Pazarlama AS,IST,Other Category,Turkey,Istanbul Stock Exchange
YUNSA.IS,Yünsa Yünlü Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
LINK.IS,Link Bilgisayar Sistemleri Yazilimi ve Donanimi Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
GNPWR.IS,Genpower Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
DENGE.IS,Denge Yatirim Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ISYHO.IS,ISYHO.IS,IST,Other Category,Turkey,Istanbul Stock Exchange
VERTU.IS,Verusaturk Girisim Sermayesi Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ULAS.IS,Ulaslar Turizm Yatirimlari ve Dayanikli Tüketim Mallari Ticaret Pazarlama A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
MRGYO.IS,Marti Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
EGLYO.IS,Egeli & Co Girisim Sermayesi Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AVTUR.IS,Avrasya Petrol ve Turistik Tesisler Yatirimlar Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
EUHOL.IS,Euro Yatirim Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
BANVT.IS,Banvit Bandirma Vitaminli Yem Sanayii Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
EUKYO.IS,Euro Kapital Yatirim Ortakligi AS,IST,Other Category,Turkey,Istanbul Stock Exchange
PRZMA.IS,Prizma Pres Matbaacilik Yayincilik Sanayi ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
DAGHL.IS,Dagi Yatirim Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
FNSYO.IS,FNSYO.IS,IST,Other Category,Turkey,Istanbul Stock Exchange
MEMSA.IS,Mensa Sinai Ticari ve Mali Yatirimlar A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
PEGYO.IS,PERA Gayrimenkul Yatirim Ortakligi AS,IST,Other Category,Turkey,Istanbul Stock Exchange
EKGYO.IS,Emlak Konut Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
KLGYO.IS,Kiler Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
OZKGY.IS,Ozak Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
INFO.IS,Info Yatirim A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
HLGYO.IS,Halk Gayrimenkul Yatirim Ortakligi A.S,IST,Other Category,Turkey,Istanbul Stock Exchange
METAL.IS,Metal Gayrimenkul Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
RHEAG.IS,Rhea Venture Capital Investment Trust Inc.,IST,Other Category,Turkey,Istanbul Stock Exchange
BJKAS.IS,Besiktas Futbol Yatirimlari Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
EGCYH.IS,Egeli & Co Yatirim Holding AS,IST,Other Category,Turkey,Istanbul Stock Exchange
KRGYO.IS,Körfez Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
VKGYO.IS,Vakif Gayrimenkul Yatirim Ortakligi AS,IST,Other Category,Turkey,Istanbul Stock Exchange
GDKGS.IS,Gedik Girisim Sermayesi Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
EUYO.IS,Euro Menkul Kiymet Yatirim Ortakligi Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
METRO.IS,Metro Ticari ve Mali Yatirimlar Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
RYSAS.IS,Reysas Tasimacilik ve Lojistik Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
LOGO.IS,Logo Yazilim Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
YGGYO.IS,Yeni Gimat Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
TRGYO.IS,Torunlar Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ARTI.IS,Arti Yatirim Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
BLCYT.IS,Bilici Yatirim Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
CMBTN.IS,Cimbeton Hazir Beton ve Prefabrik Yapi Elemanlari Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
DITAS.IS,Ditas Dogan Yedek Parça Imalat ve Teknik A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
KUYAS.IS,Kuyumcukent Gayrimenkul Yatirimlari A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
SEYKM.IS,Seyitler Kimya Sanayi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
GEDIK.IS,Gedik Yatirim Menkul Degerler A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ALYAG.IS,"Altinyag Combine, Inc.",IST,Other Category,Turkey,Istanbul Stock Exchange
BOYP.IS,Boyner Perakende ve Tekstil Yatirimlari Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
YAZIC.IS,Yazicilar Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AKMGY.IS,Akmerkez Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ARFYO.IS,ARFYO.IS,IST,Other Category,Turkey,Istanbul Stock Exchange
YONGA.IS,Yonga Mobilya Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
MMCAS.IS,MMC Sanayi Ve Ticari Yatirimlar A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
KERVN.IS,Kervansaray Yatirim Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
YBTAS.IS,Yibitas Yozgat Isçi Birligi Insaat Malzemeleri Ticaret ve Sanayi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
RYGYO.IS,Reysas Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AKPAZ.IS,Akyürek Tüketim Ürünleri Pazarlama Dagitim ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
OSTIM.IS,Ostim Endüstriyel Yatirimlar ve Isletme A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
KPHOL.IS,Kapital Yatirim Holding AS,IST,Other Category,Turkey,Istanbul Stock Exchange
GYHOL.IS,Gedik Yatirim Holding AS,IST,Other Category,Turkey,Istanbul Stock Exchange
AVHOL.IS,Avrupa Yatirim Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
TURGG.IS,Türker Proje Gayrimenkul ve Yatirim Gelistirme Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
TSPOR.IS,Trabzonspor Sportif Yatirim ve Futbol Isletmeciligi Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
YATAS.IS,Yatas Yatak Ve Yorgan Sanayi Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
SNGYO.IS,Sinpas Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
SAYAS.IS,Say Reklamcilik Yapi Dekorasyon Proje Taahhüt Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ETILR.IS,Etiler Gida Ve Ticari Yatirimlar Sanayi Ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
COSMO.IS,Cosmos Yatirim Holding AS,IST,Other Category,Turkey,Istanbul Stock Exchange
SAFGY.IS,Saf Gayrimenkul Yatirim Ortakligi A.S,IST,Other Category,Turkey,Istanbul Stock Exchange
GLYHO.IS,Global Yatirim Holding Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
AKSEL.IS,Aksel Yatirim Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AGYO.IS,Atakule Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
BRYAT.IS,Borusan Yatirim ve Pazarlama A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ECZYT.IS,Eczacibasi Yatirim Holding Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
TSGYO.IS,TSKB Gayrimenkul Yatirim Ortakligi A.S,IST,Other Category,Turkey,Istanbul Stock Exchange
MZHLD.IS,Mazhar Zorlu Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
GEDZA.IS,Gediz Ambalaj Sanayi Ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
TEKTU.IS,Tek-Art Insaat Ticaret Turizm Sanayi ve Yatirimlar AS,IST,Other Category,Turkey,Istanbul Stock Exchange
KOZAA.IS,Koza Anadolu Metal Madencilik Isletmeleri A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ZOREN.IS,Zorlu Enerji Elektrik Üretim A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ACSEL.IS,Aciselsan Acipayam Seluloz Sanayi Ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ANACM.IS,Anadolu Cam Sanayii A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ADESE.IS,Adese Alisveris Merkezleri Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ADBGR.IS,Adana Cimento Sanayii T.A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
SASA.IS,Sasa Polyester Sanayi Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ADNAC.IS,Adana Cimento Sanayii T.A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AEFES.IS,Anadolu Efes Biracilik ve Malt Sanayii Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
AFMAS.IS,AFMAS.IS,IST,Other Category,Turkey,Istanbul Stock Exchange
TARAF.IS,Taraf Gazetecilik Sanayi ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
FENER.IS,Fenerbahce Futbol A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AKENR.IS,Akenerji Elektrik Üretim A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AKBNK.IS,Akbank T.A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
USAK.IS,Usak Seramik Sanayi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
USAS.IS,Usas Yatirimlar Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AKGUV.IS,Akdeniz Guvenlik Hizmetleri A.S,IST,Other Category,Turkey,Istanbul Stock Exchange
AKSA.IS,Aksa Akrilik Kimya Sanayii A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AKSEN.IS,Aksa Enerji Üretim A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AKFGY.IS,Akfen Gayrimenkul Yatirim Ortakligi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ATEKS.IS,Akin Tekstil Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
PKART.IS,Plastikkart Akilli Kart Iletisim Sistemleri Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AKGRT.IS,Aksigorta Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
AKFEN.IS,Akfen Holding Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
DOCO.IS,DO & CO Aktiengesellschaft,IST,Other Category,Turkey,Istanbul Stock Exchange
ALCTL.IS,Alcatel Lucent Teletas Telekomünikasyon A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ALKA.IS,Alkim Kagit Sanayi ve Ticaret AS,IST,Other Category,Turkey,Istanbul Stock Exchange
ALBRK.IS,Albaraka Turk Katilim Bankasi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
FENIS.IS,Fenis Alüminyum Sanayi ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
IHEVA.IS,Ihlas Ev Aletleri Imalat Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
RTALB.IS,RTA Laboratuvarlari Biyolojik Urunler Ilac ve Makine Sanayi Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
MAALT.IS,Marmaris Altinyunus Turistik Tesisler Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ALARK.IS,Alarko Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
HALKB.IS,Turkiye Halk Bankasi Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
AYCES.IS,Altin Yunus Çesme Turistik Tesisler A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
TUCLK.IS,Tugçelik Alüminyum Ve Metal Mamulleri Sanayi Ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ALCAR.IS,Alarko Carrier Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ALKIM.IS,Alkim Alkali Kimya Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
KOZAL.IS,Koza Altin Isletmeleri A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
DURDO.IS,Duran Dogan Basim ve Ambalaj Sanayi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
SEKUR.IS,Sekuro Plastik Ambalaj Sanayi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
BAKAB.IS,Bak Ambalaj Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
BNTAS.IS,Bantas Bandirma Ambalaj Sanayi Ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
EMNIS.IS,Eminis Ambalaj Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
PGSUS.IS,Pegasus Hava Tasimaciligi Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ARTOG.IS,Ar Tarim Organik Gida Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
TEKST.IS,ICBC Turkey Bank Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
MCTAS.IS,MCT Danismanlik A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
AYES.IS,Ayes Celik Hasir Ve Cit Sanayi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
BEYAZ.IS,Beyaz Filo Oto Kiralama A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ASUZU.IS,Anadolu Isuzu Otomotiv Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
OZBAL.IS,Ozbal Celik Boru Sanayi Ticaret Ve Taahhut Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
PLASP.IS,Plaspak Kimya Sanayi ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
MEGAP.IS,Mega Polietilen Köpük Sanayi ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
BASCM.IS,Bastas Baskent Cimento Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ANSGR.IS,Anadolu Anonim Türk Sigorta Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ANHYT.IS,Anadolu Hayat Emeklilik Anonim Sirket,IST,Other Category,Turkey,Istanbul Stock Exchange
MANGO.IS,Mango Gida Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
IHMAD.IS,Ihlas Madencilik A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ORMA.IS,Orma Orman Mahsulleri Integre Sanayi Ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
TKURU.IS,Taze Kuru Gida Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ADANA.IS,Adana Cimento Sanayii T.A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
IZFAS.IS,Izmir Firca Sanayi ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ASCEL.IS,Asil Çelik Sanayi ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
MEPET.IS,Mepet Metro Petrol ve Tesisleri Sanayi Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
EKIZ.IS,Ekiz Kimya Sanayi Ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
BTCIM.IS,Batiçim Bati Anadolu Çimento Sanayii Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
VAKBN.IS,Türkiye Vakiflar Bankasi Türk Anonim Ortakligi,IST,Other Category,Turkey,Istanbul Stock Exchange
FLAP.IS,Flap Kongre Toplanti Hizmetleri Otomotiv ve Turizm A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ARCLK.IS,Arçelik Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ARMDA.IS,Armada Bilgisayar Sistemleri Sanayi ve Ticaret A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ARSAN.IS,Arsan Tekstil Ticaret ve Sanayi Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
KATMR.IS,Katmerciler Aracustu Ekipman Sanayi ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ARBUL.IS,Arbul Entegre Tekstil Isletmeleri A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
IHGZT.IS,Ihlas Gazetecilik A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
ASLAN.IS,Aslan Cimento S.A.,IST,Other Category,Turkey,Istanbul Stock Exchange
KRONT.IS,Kron Telekomünikasyon Hizmetleri A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
IDAS.IS,Mish Dekorasyon Sanayi ve Ticaret A.S,IST,Other Category,Turkey,Istanbul Stock Exchange
CEMAS.IS,Çemas Döküm Sanayi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
MENBA.IS,Menba Holding A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
HITIT.IS,Hitit Holding AS,IST,Other Category,Turkey,Istanbul Stock Exchange
TOASO.IS,Tofas Türk Otomobil Fabrikasi A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
BAKAN.IS,Bakanlar Medya A.S.,IST,Other Category,Turkey,Istanbul Stock Exchange
DESPC.IS,Despec Bilgisayar Pazarlama ve Ticaret Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
ISATR.IS,Türkiye Is Bankasi Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
AVISA.IS,AvivaSA Emeklilik ve Hayat Anonim Sirketi,IST,Other Category,Turkey,Istanbul Stock Exchange
